,연도,날짜,타수,득점,안타,2타,3타,홈런,루타,타점,도류,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
0,2018,03-24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,11,0.99,-0.98,-0.076
1,2018,03-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.143,0.000,0.143,16,1.26,-1.31,-0.074
2,2018,03-27,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.200,0.273,0.200,0.473,18,1.02,1.56,0.117
3,2018,03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0.188,0.133,0.321,21,1.27,-1.49,-0.141
4,2018,03-29,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.158,0.200,0.158,0.358,12,1.09,0.81,0.123
5,2018,03-30,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.217,0.250,0.217,0.467,16,0.83,1.04,0.123
6,2018,03-31,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.222,0.250,0.222,0.472,16,0.59,-0.83,-0.014
7,2018,04-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.207,0.233,0.207,0.440,14,0.73,-0.38,-0.037
8,2018,04-03,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.212,0.229,0.212,0.441,17,0.28,-0.65,0.016
9,2018,04-04,1,1,0,1,0,3,1,0,0,1,0,0,1,0,0,0,0.222,0.256,0.278,0.534,18,1.08,1.34,0.088
10,2018,04-07,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.237,0.286,0.289,0.575,13,0.79,0.87,0.082
11,2018,04-08,2,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0.238,0.313,0.286,0.598,30,1.84,1.93,0.193
12,2018,04-10,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.227,0.327,0.273,0.600,17,1.37,-0.97,-0.070
13,2018,04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.304,0.250,0.554,18,0.78,-1.02,-0.082
14,2018,04-12,1,2,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0.231,0.317,0.327,0.644,7,0.19,1.91,0.128
